828|5|aposta|80.0|1752438978632|Aposta arbitragem #149 - Casa 2|1||
829|44|aposta|0.5|1752438978632|Aposta arbitragem #149 - Casa 3|1||
830|44|aposta|0.6|1752438978632|Aposta arbitragem #149 - Casa 4|1||
831|36|aposta|100.3|1752438978632|Aposta arbitragem #149 - Casa 5|1||
832|44|aposta|0.5|1752439376846|Aposta arbitragem #150 - Casa 3|1||
833|44|aposta|0.6|1752439376846|Aposta arbitragem #150 - Casa 4|1||
834|36|aposta|100.3|1752439376846|Aposta arbitragem #150 - Casa 5|1||
835|79|aposta|80.0|1752439376846|Aposta arbitragem #150 - Casa 2|1||
836|79|aposta|70.5|1752439376846|Aposta arbitragem #150 - Casa 1|1||
837|5|premio|1623.975|1752444709378|Prêmio arbitragem #121 (casa2)|1||
838|28|premio|158.3925|1752444727143|Prêmio arbitragem #125 (casa2)|1||
839|86|premio|158.3925|1752444731728|Prêmio arbitragem #126 (casa2)|1||
840|89|premio|126.0|1752444739229|Prêmio arbitragem #127 (casa1)|1||
841|29|premio|126.0|1752444742470|Prêmio arbitragem #128 (casa1)|1||
842|72|premio|126.0|1752444746137|Prêmio arbitragem #129 (casa1)|1||
843|28|premio|156.816|1752444749811|Prêmio arbitragem #130 (casa3)|1||
844|78|premio|75.0|1752444757711|Prêmio arbitragem #142 (casa1)|1||
845|90|premio|75.0|1752444762974|Prêmio arbitragem #143 (casa1)|1||
846|59|premio|0.0001|1752444777493|Prêmio arbitragem #144 (casa2)|1||
847|44|premio|250.0|1752444812076|Prêmio arbitragem #145 (casa4)|1||
848|9|premio|150.69952|1752444816444|Prêmio arbitragem #147 (casa2)|1||
849|9|premio|150.04832|1752444820874|Prêmio arbitragem #148 (casa2)|1||
850|79|premio|140.0|1752445975444|Prêmio arbitragem #141 (casa1)|1||
851|5|premio|140.0|1752445992191|Prêmio arbitragem #140 (casa1)|1||
852|37|deposito|77.0|1752446617612||1||
854|5|premio|239.7|1752458129833|Prêmio arbitragem #149 (casa1)|1||
855|79|premio|239.7|1752458133703|Prêmio arbitragem #150 (casa1)|1||
856|51|premio|47.5|1752460558910|Prêmio arbitragem #151 (casa1)|1||
859|5|aposta|10.0|1752461306128|Aposta arbitragem #153 - Casa 2|1||
860|50|premio|47.5|1752461308791|Prêmio arbitragem #153 (casa1)|1||
861|5|ganho|6.26|1752462036188|Registro de ganho #51|1||
862|5|perda|36.0|1752470769611|Registro de perda #41|1||
863|5|ganho|2.0|1752470777347|Registro de ganho #52|1||
864|16|premio|58.09|1752507608014|Prêmio de rodada grátis #88|1||
865|49|deposito|48.0|1752507875583||1||
866|49|ganho|43.22|1752508934893|Registro de ganho #53|1||
867|61|premio|47.45|1752511247868|Prêmio de rodada grátis #89|1||
868|60|premio|45.63|1752511850996|Prêmio de rodada grátis #90|1||
869|60|ganho|3.0|1752511860824|Registro de ganho #54|1||
870|62|premio|89.93|1752522322086|Prêmio de rodada grátis #91|1||
871|5|premio|6.0|1752528578186|Prêmio de rodada grátis #92|1||
872|28|aposta|161.38|1752530293283|Aposta arbitragem #154 - Casa 2|1||
873|86|aposta|167.14|1752530293283|Aposta arbitragem #154 - Casa 3|1||
874|9|aposta|72.35|1752531525941|Aposta arbitragem #155 - Casa 2|1||
875|24|premio|5.55|1752532227382|Prêmio de rodada grátis #93|1||
876|24|saque|5.55|1752532237451||1||
877|9|aposta|72.86|1752533808008|Aposta arbitragem #156 - Casa 2|1||
878|9|aposta|72.86|1752533836424|Aposta arbitragem #157 - Casa 2|1||
880|5|saque|2012.98|1752537516276||1||
881|50|saque|48.25|1752537688236||1||
882|89|saque|126.0|1752537776562||1||
884|61|saque|103.89|1752537911684||1||
885|63|saque|33.0|1752537918857||1||
886|66|saque|15.0|1752538132788||1||
887|68|saque|30.0|1752538184457||1||
888|65|saque|13.3|1752538288807||1||
889|69|saque|10.0|1752538602984||1||
890|64|saque|6.68|1752538654525||1||
891|80|saque|15.0|1752541673247||1||
892|86|premio|467.992|1752542044357|Prêmio arbitragem #154 (casa3)|1||
893|9|premio|104.4734|1752542049328|Prêmio arbitragem #155 (casa2)|1||
894|9|premio|104.48124|1752542053632|Prêmio arbitragem #156 (casa2)|1||
895|9|premio|104.48124|1752542057169|Prêmio arbitragem #157 (casa2)|1||
896|12|ganho|30.0|1752556464393|Registro de ganho #55|1||
897|12|saque|30.0|1752556476512||1||
898|40|deposito|65.0|1752557665930||1||
899|40|perda|65.0|1752557671184|Registro de perda #42|1||
900|23|ganho|23.91|1752597642394|Registro de ganho #56|1||
901|23|premio|12.56|1752614382056|Prêmio de rodada grátis #94|1||
902|79|aposta|80.64|1752619202208|Aposta arbitragem #158 - Casa 1|1||
903|36|aposta|111.71|1752619202208|Aposta arbitragem #158 - Casa 5|1||
904|44|aposta|0.5|1752619202208|Aposta arbitragem #158 - Casa 4|1||
905|79|aposta|75.9|1752619202208|Aposta arbitragem #158 - Casa 2|1||
906|44|aposta|0.5|1752619202208|Aposta arbitragem #158 - Casa 3|1||
907|23|ganho|4.0|1752627467683|Registro de ganho #57|1||
908|23|ganho|13.0|1752639469843|Registro de ganho #58|1||
909|95|deposito|20.0|1752691499604||1||
910|1|ganho|9.0|1752691576959|Registro de ganho #59|1||
911|73|ganho|9.0|1752691583986|Registro de ganho #60|1||
912|96|deposito|60.0|1752711167608||1||
913|97|deposito|50.0|1752711388475||1||
914|2|deposito|68.0|1752711405621||1||
915|97|aposta|50.0|1752711839156|Aposta arbitragem #159 - Casa 3|1||
916|2|aposta|68.0|1752711839156|Aposta arbitragem #159 - Casa 1|1||
917|96|aposta|57.5|1752711839156|Aposta arbitragem #159 - Casa 2|1||
918|96|premio|166.75|1752725170663|Prêmio arbitragem #159 (casa2)|1||
919|23|perda|6.0|1752726013646|Registro de perda #43|1||
920|2|ganho|95.0|1752728081477|Registro de ganho #61|1||
921|12|ganho|62.0|1752728093639|Registro de ganho #62|1||
922|23|perda|13.0|1752728105627|Registro de perda #44|1||
923|9|saque|1402.0|1752789036756||1||
924|86|saque|470.0|1752789150656||1||
925|78|saque|92.0|1752789317015||1||
926|49|saque|111.0|1752789431762||1||
927|40|premio|212.1|1752791256650|Prêmio de rodada grátis #95|1||
929|40|saque|212.1|1752791280561||1||
930|2|saque|95.0|1752793299167||1||
931|9|deposito|100.0|1752796462728||1||
932|9|aposta|38.73|1752796805479|Aposta arbitragem #160 - Casa 2|1||
933|9|aposta|61.06|1752797004311|Aposta arbitragem #161 - Casa 2|1||
934|85|deposito|10.0|1752797180988||1||
935|79|aposta|70.0|1752797298694|Aposta arbitragem #162 - Casa 1|1||
936|85|aposta|59.57|1752797298694|Aposta arbitragem #162 - Casa 2|1||
937|23|ganho|25.41|1752813102536|Registro de ganho #63|1||
938|9|premio|57.59151|1752813119868|Prêmio arbitragem #160 (casa2)|1||
939|9|premio|90.49092|1752813123218|Prêmio arbitragem #161 (casa2)|1||
940|79|premio|258.06|1752813130018|Prêmio arbitragem #158 (casa2)|1||
941|23|ganho|34.59|1752817006420|Registro de ganho #64|1||
942|84|ganho|167.31|1752851050935|Registro de ganho #65|1||
943|84|saque|167.31|1752851060588||1||
944|79|premio|140.0|1752851141421|Prêmio arbitragem #162 (casa1)|1||
945|23|ganho|26.75|1752898046824|Registro de ganho #66|1||
946|23|ganho|22.75|1752907529471|Registro de ganho #67|1||
947|29|saque|126.0|1752935544319||1||
948|23|saque|100.0|1752935665185||1||
949|15|aposta|1.2|1752939975548|Aposta arbitragem #163 - Casa 1|1||
950|42|ganho|20.0|1752940315833|Registro de ganho #68|1||
951|79|ganho|26.55|1752940883392|Registro de ganho #69|1||
952|37|deposito|2720.0|1752940972678||1||
953|79|deposito|634.0|1752941350844||1||
954|86|deposito|900.0|1752941853680||1||
955|37|saque|2000.0|1752942195935||1||
956|43|deposito|1071.0|1752942598330||1||
957|43|aposta|1071.0|1752943103019|Aposta arbitragem #164 - Casa 2|1||
958|79|aposta|900.61|1752943103019|Aposta arbitragem #164 - Casa 1|1||
959|79|aposta|279.99|1752943230506|Aposta arbitragem #165 - Casa 1|1||
960|37|aposta|629.31|1752943230506|Aposta arbitragem #165 - Casa 2|1||
961|86|saque|900.0|1752943346754||1||
962|43|premio|1981.35|1752951179654|Prêmio arbitragem #164 (casa2)|1||
963|43|saque|1981.0|1752951391944||1||
964|37|premio|909.98226|1752971593493|Prêmio arbitragem #165 (casa2)|1||
965|40|ganho|35.25|1752971943220|Registro de ganho #70|1||
966|79|ganho|80.62|1752981561374|Registro de ganho #71|1||
967|79|ganho|6.58|1752981629760|Registro de ganho #72|1||
968|79|perda|7.88|1752982426822|Registro de perda #45|1||
969|79|deposito|46.0|1753028683783||1||
970|28|ganho|5.0|1753028783429|Registro de ganho #73|1||
971|28|deposito|40.0|1753028811234||1||
972|79|aposta|54.4|1753029294688|Aposta arbitragem #166 - Casa 1|1||
973|44|aposta|0.8|1753029294688|Aposta arbitragem #166 - Casa 4|1||
974|28|aposta|200.0|1753029294688|Aposta arbitragem #166 - Casa 5|1||
975|44|aposta|0.5|1753029294688|Aposta arbitragem #166 - Casa 3|1||
976|79|aposta|100.0|1753029294688|Aposta arbitragem #166 - Casa 2|1||
977|44|ganho|1.4|1753029414708|Registro de ganho #74|1||
978|28|premio|340.0|1753055837781|Prêmio arbitragem #166 (casa5)|1||
979|15|premio|6.0|1753055841453|Prêmio arbitragem #163 (casa1)|1||
980|79|deposito|200.0|1753055853127||1||
981|33|deposito|100.0|1753055859143||1||
982|79|perda|130.0|1753061064962|Registro de perda #46|1||
983|33|ganho|9.94|1753061088288|Registro de ganho #75|1||
984|37|saque|1078.0|1753061182121||1||
985|22|premio|14.67|1753061717455|Prêmio de rodada grátis #96|1||
986|22|saque|23.74|1753061817757||1||
987|40|ganho|170.55|1753114526349|Registro de ganho #76|1||
988|60|premio|80.6|1753119642844|Prêmio de rodada grátis #97|1||
989|36|deposito|30.0|1753123715218||1||
990|98|deposito|30.0|1753123720537||1||
991|36|aposta|10.0|1753124575524|Aposta arbitragem #167 - Casa 1|1||
992|28|aposta|26.31|1753124575524|Aposta arbitragem #167 - Casa 2|1||
993|98|aposta|10.0|1753124624047|Aposta arbitragem #168 - Casa 1|1||
994|28|aposta|26.31|1753124624047|Aposta arbitragem #168 - Casa 2|1||
995|22|premio|14.59|1753203045245|Prêmio de rodada grátis #98|1||
996|22|saque|14.59|1753203065250||1||
997|23|ganho|28.67|1753204508478|Registro de ganho #77|1||
998|28|premio|49.989|1753242556039|Prêmio arbitragem #167 (casa2)|1||
999|28|premio|49.989|1753242560061|Prêmio arbitragem #168 (casa2)|1||
1000|23|perda|79.81|1753244373254|Registro de perda #47|1||
1001|1|ganho|10.0|1753244541814|Registro de ganho #78|1||
1002|22|premio|11.84|1753245304358|Prêmio de rodada grátis #99|1||
1003|22|saque|11.84|1753245315864||1||
1004|28|saque|300.0|1753284394406||1||
1005|99|deposito|240.0|1753286513411||1||
1006|11|deposito|300.0|1753298604293||1||
1007|40|aposta|220.69|1753300101888|Aposta arbitragem #169 - Casa 3|1||
1008|99|aposta|216.95|1753300101888|Aposta arbitragem #169 - Casa 2|1||
1009|11|aposta|200.0|1753300101888|Aposta arbitragem #169 - Casa 1|1||
1010|79|ganho|4.0|1753300243693|Registro de ganho #79|1||
1011|79|deposito|300.0|1753301567617||1||
1012|79|aposta|80.0|1753301697996|Aposta arbitragem #170 - Casa 2|1||
1013|44|aposta|5.5|1753301697996|Aposta arbitragem #170 - Casa 4|1||
1014|79|aposta|80.0|1753301697996|Aposta arbitragem #170 - Casa 1|1||
1015|44|aposta|86.5|1753301697997|Aposta arbitragem #170 - Casa 5|1||
1016|44|aposta|0.5|1753301697997|Aposta arbitragem #170 - Casa 3|1||
1017|99|deposito|300.0|1753302207771||1||
1018|44|aposta|53.13|1753302673498|Aposta arbitragem #171 - Casa 1|1||
1019|79|aposta|54.94|1753302673498|Aposta arbitragem #171 - Casa 3|1||
1020|44|aposta|47.17|1753302673498|Aposta arbitragem #171 - Casa 2|1||
1021|99|aposta|47.75|1753302673498|Aposta arbitragem #171 - Casa 4|1||
1022|1|deposito|25.0|1753302893439||1||
1023|73|ganho|18.0|1753303090468|Registro de ganho #80|1||
1024|73|deposito|46.0|1753303200456||1||
1025|73|deposito|30.0|1753303248773||1||
1026|1|aposta|100.0|1753303747867|Aposta arbitragem #172 - Casa 1|1||
1027|95|aposta|101.75|1753303747867|Aposta arbitragem #172 - Casa 2|1||
1028|73|aposta|103.57|1753303747867|Aposta arbitragem #172 - Casa 3|1||
1029|95|ganho|9.0|1753303768885|Registro de ganho #81|1||
1030|95|deposito|110.0|1753303780340||1||
1031|9|deposito|100.0|1753314173486||1||
1032|11|aposta|150.0|1753314233669|Aposta arbitragem #173 - Casa 1|1||
1033|9|aposta|235.0|1753314233669|Aposta arbitragem #173 - Casa 2|1||
1034|40|premio|640.001|1753317087567|Prêmio arbitragem #169 (casa3)|1||
1035|79|premio|240.0|1753317099315|Prêmio arbitragem #170 (casa2)|1||
1036|95|premio|289.9875|1753317177918|Prêmio arbitragem #172 (casa2)|1||
1037|11|premio|393.0|1753339329432|Prêmio arbitragem #173 (casa1)|1||
1038|44|premio|193.3932|1753339376387|Prêmio arbitragem #171 (casa1)|1||
1040|40|ganho|21.0|1753339483969|Registro de ganho #83|1||
1041|1|ganho|10.0|1753339512488|Registro de ganho #84|1||
1042|40|saque|646.0|1753339553566||1||
1043|11|saque|462.0|1753339935590||1||
1044|13|premio|7.24|1753340341462|Prêmio de rodada grátis #100|1||
1045|23|perda|7.0|1753476226636|Registro de perda #48|1||
1046|28|perda|15.0|1753476842490|Registro de perda #49|1||
1047|79|aposta|13.0|1753477963994|Aposta arbitragem #174 - Casa 2|1||
1048|28|aposta|18.48|1753477963994|Aposta arbitragem #174 - Casa 3|1||
1049|23|ganho|16.91|1753478272931|Registro de ganho #85|1||
1050|23|saque|24.17|1753478280470||1||
1051|99|aposta|141.21|1753478834970|Aposta arbitragem #175 - Casa 2|1||
1052|44|aposta|222.34|1753478834970|Aposta arbitragem #175 - Casa 3|1||
1053|81|deposito|13.0|1753478996167||1||
1054|81|aposta|13.0|1753479050151|Aposta arbitragem #176 - Casa 1|1||
1055|77|deposito|20.0|1753579272541||1||
1056|100|deposito|50.0|1753579278304||1||
1057|79|aposta|111.1|1753579474441|Aposta arbitragem #177 - Casa 1|1||
1058|30|aposta|50.0|1753579474441|Aposta arbitragem #177 - Casa 2|1||
1059|79|aposta|111.1|1753579498180|Aposta arbitragem #178 - Casa 1|1||
1060|77|aposta|50.0|1753579498180|Aposta arbitragem #178 - Casa 2|1||
1061|100|aposta|50.0|1753579524457|Aposta arbitragem #179 - Casa 2|1||
1062|79|aposta|111.1|1753579524457|Aposta arbitragem #179 - Casa 1|1||
1063|30|premio|175.0|1753579530613|Prêmio arbitragem #177 (casa2)|1||
1064|77|premio|175.0|1753579535651|Prêmio arbitragem #178 (casa2)|1||
1065|100|premio|175.0|1753579539167|Prêmio arbitragem #179 (casa2)|1||
1066|30|saque|199.0|1753579565955||1||
1067|100|saque|175.0|1753579573607||1||
1068|12|saque|62.0|1753579590495||1||
1069|60|saque|136.27|1753579621070||1||
1070|51|saque|47.5|1753579719373||1||
1071|28|premio|48.6024|1753580069375|Prêmio arbitragem #174 (casa3)|1||
1072|79|premio|522.5|1753580088289|Prêmio arbitragem #175 (casa1)|1||
1073|13|premio|3.08|1753580633118|Prêmio de rodada grátis #101|1||
1074|13|ganho|3.0|1753580666412|Registro de ganho #86|1||
1075|13|premio|5.0|1753580978172|Prêmio de rodada grátis #102|1||
1076|30|deposito|50.0|1753633698126||1||
1077|79|perda|36.86|1753635674704|Registro de perda #50|1||
1078|79|deposito|800.0|1753635731156||1||
1079|79|aposta|477.27|1753635976409|Aposta arbitragem #180 - Casa 1|1||
1080|37|aposta|1048.93|1753635976409|Aposta arbitragem #180 - Casa 2|1||
1081|37|deposito|3011.0|1753635983629||1||
1082|44|deposito|600.0|1753636904862||1||
1083|79|aposta|125.1|1753637035500|Aposta arbitragem #181 - Casa 1|1||
1084|44|aposta|127.0|1753637035500|Aposta arbitragem #181 - Casa 2|1||
1085|79|aposta|500.0|1753637811131|Aposta arbitragem #182 - Casa 1|1||
1086|37|aposta|500.0|1753637811131|Aposta arbitragem #182 - Casa 2|1||
1087|99|deposito|78.0|1753639466517||1||
1088|44|aposta|0.5|1753641297481|Aposta arbitragem #183 - Casa 3|1||
1089|44|aposta|0.5|1753641297481|Aposta arbitragem #183 - Casa 4|1||
1090|79|aposta|84.5|1753641297481|Aposta arbitragem #183 - Casa 2|1||
1091|79|aposta|66.0|1753641297481|Aposta arbitragem #183 - Casa 1|1||
1092|44|aposta|128.0|1753641297481|Aposta arbitragem #183 - Casa 5|1||
1093|79|premio|1527.264|1753641306709|Prêmio arbitragem #180 (casa1)|1||
1094|23|ganho|6.75|1753653242907|Registro de ganho #87|1||
1095|79|premio|1000.0|1753653263969|Prêmio arbitragem #182 (casa1)|1||
1096|44|premio|271.36|1753653271947|Prêmio arbitragem #183 (casa5)|1||
1097|9|deposito|60.0|1753653351487||1||
1098|9|aposta|60.0|1753653466250|Aposta arbitragem #184 - Casa 2|1||
1099|79|aposta|70.0|1753653466250|Aposta arbitragem #184 - Casa 1|1||
1100|79|premio|140.0|1753653470500|Prêmio arbitragem #184 (casa1)|1||
1101|79|saque|2400.0|1753654796224||1||
1102|36|perda|10.0|1753654961961|Registro de perda #51|1||
1103|98|perda|10.0|1753654965920|Registro de perda #52|1||
1104|95|saque|227.97|1753655246796||1||
1105|95|deposito|0.73|1753655600704||1||
1106|37|saque|1462.0|1753659281718||1||
1107|44|saque|462.95|1753659491384||1||
1108|44|ganho|0.6|1753659501454|Registro de ganho #88|1||
1109|13|premio|6.13|1753660046434|Prêmio de rodada grátis #103|1||
1110|13|ganho|7.34|1753660911261|Registro de ganho #89|1||
1111|22|premio|7.04|1753661333442|Prêmio de rodada grátis #104|1||
1112|99|deposito|100.0|1753737784881||1||
1113|9|deposito|150.0|1753737803510||1||
1114|79|premio|250.2|1753737816718|Prêmio arbitragem #181 (casa1)|1||
1115|100|deposito|50.0|1753739212959||1||
1116|30|deposito|50.0|1753817985469||1||
1117|30|deposito|100.0|1753817993469||1||
1118|77|saque|50.0|1753817999750||1||
1119|100|saque|50.0|1753818007401||1||
1120|100|deposito|50.0|1753818271257||1||
1125|30|aposta|150.0|1753818835354|Aposta arbitragem #186 - Casa 1|1||
1126|99|aposta|303.32|1753818835354|Aposta arbitragem #186 - Casa 2|1||
1127|79|aposta|233.06|1753818835354|Aposta arbitragem #186 - Casa 3|1||
1128|9|aposta|122.59|1753818835354|Aposta arbitragem #186 - Casa 4|1||
1129|99|premio|825.0304|1753818857736|Prêmio arbitragem #186 (casa2)|1||
1130|30|aposta|50.0|1753818958819|Aposta arbitragem #187 - Casa 1|1||
1131|79|aposta|69.45|1753818958819|Aposta arbitragem #187 - Casa 2|1||
1132|77|aposta|50.0|1753818988785|Aposta arbitragem #188 - Casa 1|1||
1133|79|aposta|69.45|1753818988785|Aposta arbitragem #188 - Casa 2|1||
1134|79|aposta|71.43|1753819012026|Aposta arbitragem #189 - Casa 2|1||
1135|100|aposta|50.0|1753819012026|Aposta arbitragem #189 - Casa 1|1||
1136|79|ganho|8.0|1753819037981|Registro de ganho #90|1||
1137|3|premio|13.36|1753820394326|Prêmio de rodada grátis #105|1||
1138|3|saque|13.36|1753820409872||1||
1139|37|deposito|1482.0|1753854812820||1||
1140|44|aposta|126.5|1753854909638|Aposta arbitragem #190 - Casa 2|1||
1141|79|aposta|70.0|1753854909638|Aposta arbitragem #190 - Casa 1|1||
1142|44|saque|180.0|1753854921289||1||
1143|28|saque|102.0|1753854928501||1||
1144|16|saque|105.0|1753854941273||1||
1145|44|deposito|175.0|1753854951074||1||
1146|30|premio|125.0|1753854981488|Prêmio arbitragem #187 (casa1)|1||
1147|77|premio|125.0|1753854986011|Prêmio arbitragem #188 (casa1)|1||
1148|100|premio|125.0|1753854989397|Prêmio arbitragem #189 (casa1)|1||
1149|79|premio|210.0|1753854992597|Prêmio arbitragem #190 (casa1)|1||
1150|79|deposito|300.0|1753855062874||1||
1151|37|deposito|501.0|1753855274683||1||
1152|79|aposta|500.0|1753855561225|Aposta arbitragem #191 - Casa 1|1||
1153|37|aposta|1482.0|1753855561225|Aposta arbitragem #191 - Casa 2|1||
1154|37|aposta|501.0|1753855722633|Aposta arbitragem #192 - Casa 2|1||
1155|79|deposito|200.0|1753919017243||1||
1156|37|premio|1999.218|1753919079678|Prêmio arbitragem #191 (casa2)|1||
1157|37|premio|675.849|1753919082843|Prêmio arbitragem #192 (casa2)|1||
1158|4|deposito|43.0|1753919151346||1||
1159|37|saque|2675.0|1753919388992||1||
1160|3|premio|3.57|1753919788295|Prêmio de rodada grátis #106|1||
1161|34|deposito|300.0|1754098695959||1||
1162|101|deposito|300.0|1754098767652||1||
1163|34|aposta|300.0|1754098877839|Aposta arbitragem #193 - Casa 2|1||
1164|101|aposta|300.0|1754098877839|Aposta arbitragem #193 - Casa 1|1||
1165|88|deposito|100.0|1754099165941||1||
1166|79|ganho|30.8|1754123227072|Registro de ganho #91|1||
1167|79|ganho|9.88|1754123311565|Registro de ganho #92|1||
1168|30|aposta|50.0|1754123770931|Aposta arbitragem #194 - Casa 1|1||
1169|79|aposta|100.0|1754123770931|Aposta arbitragem #194 - Casa 2|1||
1170|79|aposta|100.0|1754123790433|Aposta arbitragem #195 - Casa 2|1||
1171|77|aposta|50.0|1754123790433|Aposta arbitragem #195 - Casa 1|1||
1172|100|aposta|50.0|1754123810926|Aposta arbitragem #196 - Casa 1|1||
1173|79|aposta|100.0|1754123810926|Aposta arbitragem #196 - Casa 2|1||
1174|1|aposta|1.0|1754123947201|Aposta arbitragem #197 - Casa 1|1||
1175|1|ganho|0.91|1754123956827|Registro de ganho #93|1||
1176|36|deposito|90.0|1754124384441||1||
1177|36|perda|0.78|1754124438427|Registro de perda #53|1||
1180|73|aposta|1.0|1754124806520|Aposta arbitragem #199 - Casa 1|1||
1181|95|aposta|1.0|1754125197538|Aposta arbitragem #200 - Casa 1|1||
1182|84|ganho|30.4|1754125432964|Registro de ganho #94|1||
1183|84|ganho|2.48|1754125447359|Registro de ganho #95|1||
1184|79|premio|160.0|1754153987321|Prêmio arbitragem #194 (casa2)|1||
1185|79|premio|160.0|1754153990519|Prêmio arbitragem #195 (casa2)|1||
1186|79|premio|160.0|1754153994276|Prêmio arbitragem #196 (casa2)|1||
1187|30|deposito|25.0|1754154223173||1||
1188|100|deposito|25.0|1754154712650||1||
1189|30|aposta|50.0|1754155090760|Aposta arbitragem #201 - Casa 1|1||
1190|99|aposta|92.0|1754155090760|Aposta arbitragem #201 - Casa 2|1||
1191|77|aposta|50.0|1754155115245|Aposta arbitragem #202 - Casa 1|1||
1192|99|aposta|92.0|1754155115245|Aposta arbitragem #202 - Casa 2|1||
1193|100|aposta|50.0|1754155170447|Aposta arbitragem #203 - Casa 1|1||
1194|99|aposta|92.0|1754155170447|Aposta arbitragem #203 - Casa 2|1||
1195|99|aposta|91.0|1754155272779|Aposta arbitragem #204 - Casa 2|1||
1196|30|aposta|50.0|1754155272779|Aposta arbitragem #204 - Casa 1|1||
1197|99|aposta|91.0|1754155302407|Aposta arbitragem #205 - Casa 2|1||
1198|77|aposta|50.0|1754155302407|Aposta arbitragem #205 - Casa 1|1||
1199|100|aposta|50.0|1754155347461|Aposta arbitragem #206 - Casa 1|1||
1200|99|aposta|91.0|1754155347461|Aposta arbitragem #206 - Casa 2|1||
1203|34|deposito|200.0|1754179094980||1||
1204|101|deposito|200.0|1754179108302||1||
1205|101|aposta|200.0|1754179165063|Aposta arbitragem #208 - Casa 1|1||
1206|34|aposta|200.0|1754179165063|Aposta arbitragem #208 - Casa 2|1||
1207|40|deposito|135.0|1754238564246||1||
1208|11|deposito|20.0|1754238633062||1||
1209|79|aposta|70.0|1754238905152|Aposta arbitragem #209 - Casa 1|1||
1210|44|aposta|0.6|1754238905152|Aposta arbitragem #209 - Casa 4|1||
1211|44|aposta|0.5|1754238905152|Aposta arbitragem #209 - Casa 3|1||
1212|79|aposta|92.0|1754238905152|Aposta arbitragem #209 - Casa 2|1||
1213|40|aposta|135.0|1754238905152|Aposta arbitragem #209 - Casa 5|1||
1214|101|premio|612.0|1754239568779|Prêmio arbitragem #193 (casa1)|1||
1215|99|premio|144.44|1754239577547|Prêmio arbitragem #201 (casa2)|1||
1216|99|premio|144.44|1754239581515|Prêmio arbitragem #202 (casa2)|1||
1217|99|premio|144.44|1754239585542|Prêmio arbitragem #203 (casa2)|1||
1218|99|premio|145.6|1754239590048|Prêmio arbitragem #204 (casa2)|1||
1219|99|premio|145.6|1754239595333|Prêmio arbitragem #205 (casa2)|1||
1220|99|premio|145.6|1754239599066|Prêmio arbitragem #206 (casa2)|1||
1221|9|deposito|220.0|1754251142173||1||
1222|79|aposta|323.0|1754251801535|Aposta arbitragem #210 - Casa 2|1||
1223|9|aposta|220.0|1754251801535|Aposta arbitragem #210 - Casa 1|1||
1224|99|aposta|602.0|1754251801535|Aposta arbitragem #210 - Casa 3|1||
1225|79|deposito|200.0|1754252723488||1||
1226|37|deposito|1850.0|1754252794209||1||
1227|79|aposta|154.0|1754253166696|Aposta arbitragem #211 - Casa 1|1||
1228|37|aposta|1846.0|1754253166696|Aposta arbitragem #211 - Casa 2|1||
1229|1|premio|10.0|1754411417774|Prêmio arbitragem #197 (casa1)|1||
1230|73|premio|10.0|1754411420999|Prêmio arbitragem #199 (casa1)|1||
1231|95|premio|10.0|1754411424002|Prêmio arbitragem #200 (casa1)|1||
1232|34|premio|408.0|1754411735922|Prêmio arbitragem #208 (casa2)|1||
1233|79|premio|294.4|1754411741143|Prêmio arbitragem #209 (casa2)|1||
1234|79|premio|1143.42|1754411749509|Prêmio arbitragem #210 (casa2)|1||
1235|79|premio|2002.0|1754411752610|Prêmio arbitragem #211 (casa1)|1||
1236|79|saque|3000.0|1754411778920||1||
1237|79|saque|490.7|1754654143684||1||
1238|11|deposito|120.0|1754771361610||1||
1239|102|deposito|109.0|1754772353317||1||
1240|103|deposito|100.0|1754772846061||1||
1241|103|aposta|100.0|1754773114546|Aposta arbitragem #212 - Casa 2|1||
1242|11|aposta|126.0|1754773114546|Aposta arbitragem #212 - Casa 1|1||
1243|102|aposta|109.0|1754773114546|Aposta arbitragem #212 - Casa 3|1||
1244|95|aposta|1.0|1754773349600|Aposta arbitragem #213 - Casa 1|1||
1245|73|aposta|1.0|1754773667631|Aposta arbitragem #214 - Casa 1|1||
1246|73|deposito|78.0|1754773825554||1||
1247|1|aposta|1.0|1754773863317|Aposta arbitragem #215 - Casa 1|1||
1248|1|deposito|90.0|1754773898499||1||
1252|47|ganho|6.5|1754774267615|Registro de ganho #96|1||
1253|1|aposta|100.0|1754774597800|Aposta arbitragem #217 - Casa 1|1||
1254|73|aposta|122.0|1754774597800|Aposta arbitragem #217 - Casa 3|1||
1255|95|aposta|104.0|1754774597800|Aposta arbitragem #217 - Casa 2|1||
1256|34|aposta|150.0|1754774846355|Aposta arbitragem #218 - Casa 1|1||
1257|101|aposta|150.0|1754774846355|Aposta arbitragem #218 - Casa 2|1||
1258|102|premio|319.37|1754885065471|Prêmio arbitragem #212 (casa3)|1||
1259|95|premio|10.0|1754885068922|Prêmio arbitragem #213 (casa1)|1||
1260|73|premio|10.0|1754885074514|Prêmio arbitragem #214 (casa1)|1||
1261|1|premio|10.0|1754885078642|Prêmio arbitragem #215 (casa1)|1||
1262|1|premio|310.0|1754885085535|Prêmio arbitragem #217 (casa1)|1||
1263|101|premio|306.0|1754885114825|Prêmio arbitragem #218 (casa2)|1||
1264|101|saque|768.0|1754885124713||1||
